,listing_id,host_id,city,house_title,house_type,price,owner_name,no_of_reviews,rating,occupancy,no_of_guest,bedrooms_no,beds_no,bath_no
107,1106,100006,Manhattan,Manhattan Midtown West Cozy&Modern,Entire apartment,185.0,Al,246,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n298 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
108,1107,100007,Manhattan,Victorian Sanctuary in a Historic Brownstone,Private room in townhouse,98.0,Jacob,83,4.5,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n874 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
109,1108,100008,Manhattan,Charming One Bed Room Apartment,Entire apartment,145.0,Olga,162,4.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n162 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
110,1109,100009,Manhattan,Private bedroom with queen bed and single bed.,Private room in apartment,76.0,Kate,92,4.0,"['3 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n255 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
111,1110,100010,Manhattan,Your Stunning Vacation Apartment!,Entire apartment,124.0,Will,308,4.5,"['16+ guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n343 Reviews', '\U000f1101\n9 References', '\U000f0019\nVerified']",16.0,2.0,2.0,1.0
113,1111,100011,Manhattan,❤️ Furnished One Bedroom with Terrace!! ★★★★★,Entire apartment,149.0,Mark,95,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n102 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
114,1112,100012,Manhattan,Centrally Located Comfy 2BR Midtown Apartment,Entire apartment,229.0,Akon,98,5.0,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n98 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
115,1113,100013,Manhattan,Metro-luxe Tuscan Suite Private Room,Private room in apartment,75.0,Anne,272,4.5,"['4 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n550 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
116,1114,100014,Manhattan,Times Square NYC Apartment,Entire apartment,149.0,Dana And Mal,143,4.5,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n143 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
117,1115,100015,Manhattan,Huge Private Bedroom/Private Bath in Times Sq/HK,Private room in apartment,149.0,Shawn,246,5.0,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n372 Reviews', '\U000f1101\n3 References', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
118,1116,100016,Manhattan,Two real bedrooms near Central Park,Entire apartment,179.0,Lang,195,4.0,"['7 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n274 Reviews']",7.0,2.0,4.0,1.0
119,1117,100017,Manhattan,Peaceful & Cozy 1Br Apt in Residential Harlem,Entire apartment,115.0,Manuel,88,5.0,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n91 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
120,1118,100018,Manhattan,Flex 2 Bedroom Apt w/ 3 Bed on Wall St (sleeps 5),Entire apartment,209.0,Jb,142,5.0,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n142 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
121,1119,100019,Manhattan,Spacious 2 Bedroom Lower East Side,Entire apartment,150.0,Sandra,156,5.0,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n156 Reviews', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
122,1120,100020,Manhattan,Charming Manhattan-Midtown Studio,Entire apartment,194.0,Roman,148,4.5,"['3 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n152 Reviews', '\U000f0019\nVerified']",3.0,0.5,2.0,1.0
123,1121,100021,Manhattan,Large Private Suite in the Heart of Midtown,Room in hotel,120.0,Stewart Hotel,3,4.0,"['4 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n5 Reviews']",4.0,1.0,1.0,1.0
124,1122,100022,Manhattan,"Manhattan, Huge Room Near Central Park & Metro",Private room in apartment,109.0,Joo,143,5.0,"['4 guests', '1 bedroom', '2 beds', '2 shared baths', '\U000f0004\n987 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,2.0
125,1123,100023,Manhattan,"Midtown Times Square bright room, private bath",Private room in apartment,175.0,Troy,131,4.5,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n434 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
126,1124,100024,Manhattan,"Midtown Times Square bright room, private bath",Private room in apartment,175.0,Troy,131,4.5,"['4 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n434 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
127,1125,100025,Manhattan,TriBeCa 2500 Sq Ft w/ Priv Elevator,Entire loft,500.0,Chester & Jon,431,5.0,"['12 guests', '3 bedrooms', '3 beds', '2 baths', '\U000f0004\n461 Reviews', '\U000f0019\nVerified']",12.0,3.0,3.0,2.0
129,1126,100026,Manhattan,Sunny Artist Live/Work Apartment,Entire apartment,185.0,Larry,152,5.0,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n154 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
130,1127,100027,Manhattan,Vintage Loft Style Studio - Greenwich/Union Square,Entire apartment,250.0,Gina,125,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n244 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
131,1128,100028,Manhattan,private bedroom w/private bathroom on Central Park,Private room in apartment,160.0,Arlette,315,4.5,"['3 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n580 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
132,1129,100029,Manhattan,Super cute 1 bedroom apartment close to TimeSquare,Entire apartment,137.0,Chris And Jamie,9,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n192 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
133,1130,100030,Manhattan,Private bedroom with queen bed and single bed.,Private room in apartment,76.0,Kate,92,4.0,"['3 guests', '1 bedroom', '2 beds', '1 private bath', '\U000f0004\n255 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
134,1131,100031,Manhattan,Cute Room. Manhattan. 20 min train to Time Square!,Private room in apartment,89.0,Angelica,62,4.5,"['4 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n117 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
135,1132,100032,Manhattan,Oriental Room in Upper Manhattan near Central Park,Private room in apartment,116.0,Alfred And Lau,84,4.5,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n84 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
136,1133,100033,Manhattan,"NYC,Modern and Spacious Apt",Entire apartment,140.0,Iryna,138,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n271 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
137,1134,100034,Manhattan,Big Room W/2 Beds & A/C unit. 15 min to Manhattan!,Private room in apartment,90.0,Darko,33,4.5,"['4 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n127 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
138,1135,100035,Manhattan,Cozy studio perfectly located,Entire apartment,95.0,Elia,67,4.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n67 Reviews']",4.0,0.5,2.0,1.0
140,1136,100036,Manhattan,Perfect Times Square 1 bedroom,Entire apartment,122.0,James,118,5.0,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n305 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
141,1137,100037,Manhattan,Soho - Beautiful 3 Bedroom,Entire apartment,266.0,Kathrin,220,4.5,"['5 guests', '3 bedrooms', '3 beds', '2 baths', '\U000f0004\n221 Reviews', '\U000f0019\nVerified']",5.0,3.0,3.0,2.0
142,1138,100038,Manhattan,Modern Furnished Studio APT- Midtown NYC!! ~303~,Entire apartment,140.0,Gispan,96,4.5,"['4 guests', 'Studio', '3 beds', '1 bath', '\U000f0004\n97 Reviews', '\U000f0019\nVerified']",4.0,0.5,3.0,1.0
143,1139,100039,Manhattan,☆ PERFECT MANHATTAN LOCATION NEAR SUBWAY & CAFES!☆,Entire apartment,139.0,Jenny,272,4.5,"['4 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n354 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",4.0,2.0,2.0,1.0
144,1140,100040,Manhattan,Best Views in Heart of Times Square,Entire apartment,342.0,Frank,160,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n85 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
145,1141,100041,Manhattan,Cozy 2 Bedroom APT in the Center of Herald SQ! 4R,Entire apartment,137.0,Il Kwon,16,4.5,"['4 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n147 Reviews', '\U000f0019\nVerified']",4.0,2.0,3.0,1.0
146,1142,100042,Manhattan,Garden Oasis Apartment - 2 bedroom,Entire apartment,200.0,Julia,157,4.5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n159 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
147,1143,100043,Manhattan,Quiet Soho/Nolita Garden Alcove Studio,Entire apartment,153.0,Deeva,155,5.0,"['3 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n189 Reviews', '\U000f0019\nVerified']",3.0,0.5,1.0,1.0
148,1144,100044,Manhattan,HUGE East Village 2 Bd w/Priv Yard,Entire condominium,199.0,Deborah,232,4.5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n234 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
149,1145,100045,Manhattan,SPACIOUS BEDROOM AND PRIVATE BATH!!!,Private room in apartment,140.0,Steve,232,5.0,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n233 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
150,1146,100046,Manhattan,A Perfect Match! The NYC All-Rounder Apartment,Entire apartment,210.0,Suzanne,36,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n36 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
151,1147,100047,Manhattan,"Room with the balcony, fits 3!",Private room in apartment,102.0,Simon,96,4.5,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n219 Reviews']",3.0,1.0,1.0,1.0
152,1148,100048,Manhattan,Live in New York Near Central Park and Columbia U.,Entire apartment,140.0,Mekkie,76,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n84 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
153,1149,100049,Manhattan,Sunny Room with Private Bath; Prime LES/Chinatown,Private room in apartment,110.0,Tara,94,5.0,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
154,1150,100050,Manhattan,Vibrant Brownstone Penthouse Near Central Park,Entire apartment,152.0,John,116,5.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n127 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
155,1151,100051,Manhattan,Columbia University/ Upper west/Steps CentralPark,Entire apartment,90.0,Miguel,12,5.0,"['8 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n34 Reviews', '\U000f0019\nVerified']",8.0,2.0,2.0,1.0
156,1152,100052,Manhattan,Master bedroom. 20 min. train to Time Square!,Private room in apartment,92.0,Angelica,55,5.0,"['4 guests', '1 bedroom', '3 beds', '1 shared bath', '\U000f0004\n117 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
157,1153,100053,Manhattan,Location Location Location!!!!,Entire apartment,185.0,Al,167,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n168 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
158,1154,100054,Manhattan,Manhattan Townhouse Apt -2 blocks to Subway,Entire apartment,204.0,Lisa,117,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n185 Reviews', '\U000f1101\n3 References']",4.0,1.0,2.0,1.0
159,1155,100055,Manhattan,Cozy apartment near Central Park,Entire apartment,203.0,Klara,95,4.5,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n101 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
160,1156,100056,Manhattan,NYC Private 1BR Apartment - 116th Street,Entire apartment,128.0,Dustin,41,4.5,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n44 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
161,1157,100057,Manhattan,Harlem Style Spacious and Sunny,Entire apartment,154.0,M. Elizabeth,117,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n117 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
162,1158,100058,Manhattan,Manhattan Townhouse Apt -2 blocks to Subway,Entire apartment,204.0,Lisa,117,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n185 Reviews', '\U000f1101\n3 References']",4.0,1.0,2.0,1.0
163,1159,100059,Manhattan,Vibrant Brownstone Penthouse Near Central Park,Entire apartment,152.0,John,116,5.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n127 Reviews', '\U000f1101\n2 References', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
164,1160,100060,Manhattan,Harlem Style Spacious and Sunny,Entire apartment,154.0,M. Elizabeth,117,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n117 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
165,1161,100061,Manhattan,Sunny Two Bed in Prime Lower East Side/Chinatown:),Private room in apartment,110.0,Tara,109,4.5,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
166,1162,100062,Manhattan,Cozy midtown apt next to metro & Empire State bldg,Entire apartment,101.0,Spencer,66,4.5,"['3 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n66 Reviews', '\U000f0019\nVerified']",3.0,0.5,1.0,1.0
167,1163,100063,Manhattan,"Apt in Little Italy/Chinatown, Lower Manhattan",Entire apartment,180.0,Moying,23,5.0,"['5 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n59 Reviews', '\U000f0019\nVerified']",5.0,2.0,2.0,1.0
168,1164,100064,Manhattan,Comfy NYC Studio 15 Min. To Midtown,Entire apartment,125.0,Terrence,189,4.5,"['3 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n190 Reviews', '\U000f0019\nVerified']",3.0,0.5,2.0,1.0
169,1165,100065,Manhattan,STUDIO East village ❅Own bath!❅,Entire apartment,149.0,Seith,267,4.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n939 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
170,1166,100066,Manhattan,"Prime location, Renovated,Inspiring",Entire apartment,190.0,Elena,119,4.5,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n124 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
171,1167,100067,Manhattan,Huge Room in East Harlem on Madison Avenue,Private room in townhouse,100.0,Kelvin,73,5.0,"['3 guests', '1 bedroom', '1 bed', '1.5 shared baths', '\U000f0004\n101 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.5
172,1168,100068,Manhattan,1 bedroom with 3 beds in the heart of Times Square,Entire apartment,150.0,Kerri,64,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n64 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
173,1169,100069,Manhattan,Cozy apartment in Central Park North,Entire apartment,135.0,Hafou,48,4.0,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n49 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
174,1170,100070,Manhattan,Amazing Sunny Apartment in the Lower East Side,Entire apartment,169.0,Todd,77,4.5,"['3 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n93 Reviews', '\U000f0019\nVerified']",3.0,0.5,1.0,1.0
176,1171,100071,Manhattan,Spacious Apt in Townhouse near Columbia University,Entire apartment,133.0,Emilie,95,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n98 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
177,1172,100072,Manhattan,Lovely 2-bedroom 1bath in Chinatown & Little Italy,Entire apartment,135.0,Carmen,129,4.5,"['4 guests', '2 bedrooms', '4 beds', '1 bath', '\U000f0004\n129 Reviews', '\U000f0019\nVerified']",4.0,2.0,4.0,1.0
178,1173,100073,Manhattan,Newly Renovated 1 Bedroom Apartment Hell's Kitchen,Entire apartment,169.0,Elgin,91,5.0,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n98 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
179,1174,100074,Manhattan,Comfy room in Manhattan 4 blocks from central park,Private room in apartment,110.0,Elias,48,4.5,"['4 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n67 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
180,1175,100075,Manhattan,Amazing Sunny Apartment in the Lower East Side,Entire apartment,169.0,Todd,77,4.5,"['3 guests', 'Studio', '1 bed', '1 bath', '\U000f0004\n93 Reviews', '\U000f0019\nVerified']",3.0,0.5,1.0,1.0
181,1176,100076,Manhattan,Huge 3 Bedroom Apartment in Times Square,Entire apartment,295.0,Mark,65,4.5,"['6 guests', '3 bedrooms', '3 beds', '1 bath', '\U000f0004\n179 Reviews', '\U000f0019\nVerified']",6.0,3.0,3.0,1.0
182,1177,100077,Manhattan,Family Place in❤️❤️of Manhattan ⌚Times Square★★★★★,Entire apartment,278.0,Alex,133,4.5,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n12 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
183,1178,100078,Manhattan,Spacious Apt in Townhouse near Columbia University,Entire apartment,133.0,Emilie,95,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n98 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
184,1179,100079,Manhattan,MANHATTAN NEWLY RENOVATED SPACIOUS MODERN FLAT!,Entire apartment,180.0,Emmanuel,20,4.5,"['6 guests', '2 bedrooms', '2 beds', '1 bath', '\U000f0004\n22 Reviews', '\U000f0019\nVerified']",6.0,2.0,2.0,1.0
185,1180,100080,Manhattan,"Close to Central Park,renovated quite studio A",Entire apartment,149.0,Aron,50,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n96 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
186,1181,100081,Manhattan,Sunny Little Brownstone on Central Park West,Entire loft,150.0,Shannon,130,5.0,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n154 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
187,1182,100082,Manhattan,Stunning 2 BR Apartment Steps to the UN,Entire apartment,180.0,Noa,116,4.5,"['5 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n124 Reviews', '\U000f0019\nVerified']",5.0,2.0,3.0,1.0
189,1183,100083,Manhattan,Spacious 1 BDRM near Central Park,Entire apartment,195.0,Michael,174,4.5,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n183 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
190,1184,100084,Manhattan,"Times Square,center of New York City,7 mins walk!",Entire apartment,169.0,Grayson,117,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n323 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
191,1185,100085,Manhattan,Airy Apartment in Times Square,Private room in apartment,99.0,Lina,8,5.0,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n145 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
192,1186,100086,Manhattan,Modern 1 bedroom GREAT location,Entire apartment,239.0,Tina,166,4.5,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n178 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
193,1187,100087,Manhattan,COZY 2BDR APT- TIMES SQ / MIDTOWN WEST,Entire apartment,150.0,Ed &Alexa,59,4.5,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n1429 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
194,1188,100088,Manhattan,Private Studio Apartment in a Historic Brownstone,Private room in townhouse,124.0,Jacob,123,4.5,"['4 guests', 'Studio', '2 beds', '1 private bath', '\U000f0004\n874 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
195,1189,100089,Manhattan,Cute Room in Lower East Side!,Private room in apartment,68.0,Kate,110,4.5,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n255 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
196,1190,100090,Manhattan,New York Chelsea apartment,Entire apartment,145.0,Sonia,20,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n20 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
197,1191,100091,Manhattan,Amazing and large 1 bedroom in the heart of NYC,Entire apartment,125.0,Yasmin,10,4.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n10 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
198,1192,100092,Manhattan,Charming Bedroom in Harlem,Private room in apartment,140.0,Charles,313,5.0,"['3 guests', '1 bedroom', '2 beds', '1.5 shared baths', '\U000f0004\n313 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.5
199,1193,100093,Manhattan,Stylish 2BR ★ Sleeps 6 ★ C.Park,Entire apartment,190.0,Gilad,109,4.0,"['6 guests', '2 bedrooms', '3 beds', '1 bath', '\U000f0004\n109 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,1.0
200,1194,100094,Manhattan,COZY STUDIO Upper West Side,Entire apartment,199.0,Petrina,73,5.0,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n73 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
201,1195,100095,Manhattan,CLEAN & COZY EAST VILLAGE PAD,Entire apartment,155.0,Lina,153,4.5,"['3 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n569 Reviews', '\U000f1101\n1 Reference', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
202,1196,100096,Manhattan,Clean Apartment in A Warm Home,Entire apartment,69.0,AGood,121,5.0,"['3 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n121 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
203,1197,100097,Manhattan,Full Apartment on Central Park in Vibrant Harlem,Entire apartment,121.0,Britt,74,4.5,"['4 guests', '1 bedroom', '1 bed', '1 bath', '\U000f0004\n74 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.0
204,1198,100098,Manhattan,Luxury spacious quiet 1 bedroom by Columbus Circle,Entire apartment,179.0,Elena,62,5.0,"['6 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n77 Reviews', '\U000f0019\nVerified']",6.0,1.0,3.0,1.0
205,1199,100099,Manhattan,"Luxury Astoria 1BD apt, 20min from Manhattan",Entire apartment,130.0,Vadim,57,5.0,"['4 guests', '1 bedroom', '3 beds', '1 bath', '\U000f0004\n204 Reviews', '\U000f0019\nVerified']",4.0,1.0,3.0,1.0
206,1200,100100,Manhattan,"Clean/Quiet Apt, Great Location, with washer/dryer",Entire apartment,93.0,David,193,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n193 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
207,1201,100101,Manhattan,New Modern 1 Bedroom Apt - Hip Downtown Manhattan,Entire apartment,240.0,Mike,208,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n210 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
208,1202,100102,Manhattan,Your Own Private Entrance Studio in Stylish Duplex,Private room in apartment,109.0,Yamil,78,5.0,"['4 guests', '1 bedroom', '1 bed', '1.5 private baths', '\U000f0004\n79 Reviews', '\U000f0019\nVerified']",4.0,1.0,1.0,1.5
210,1203,100103,Manhattan,quaint village apartment for up to 6,Entire apartment,225.0,Jacqueline,69,4.5,"['6 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n166 Reviews', '\U000f0019\nVerified']",6.0,1.0,2.0,1.0
211,1204,100104,Manhattan,New York City Historical Brownstone First Floor.,Entire apartment,27.0,Naima,231,5.0,"['6 guests', '2 bedrooms', '3 beds', '2 baths', '\U000f0004\n488 Reviews', '\U000f0019\nVerified']",6.0,2.0,3.0,2.0
212,1205,100105,Manhattan,Amazing East Village Xtra Large Studio Apartment!,Entire apartment,205.0,Joseph,100,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n126 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
213,1206,100106,Manhattan,UES Renovated Safe Location,Entire apartment,148.0,Marvin,59,5.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n87 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
214,1207,100107,Manhattan,Spacious room w/Private Roof Deck in Shared Apt,Private room in apartment,172.0,Apeksha,121,5.0,"['3 guests', '1 bedroom', '2 beds', '1 shared bath', '\U000f0004\n121 Reviews', '\U000f0019\nVerified']",3.0,1.0,2.0,1.0
215,1208,100108,Manhattan,Sunny Private Room at Central Park!,Private room in apartment,120.0,Saint,194,5.0,"['3 guests', '1 bedroom', '1 bed', '1 shared bath', '\U000f0004\n197 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
216,1209,100109,Manhattan,Amazing East Village Xtra Large Studio Apartment!,Entire apartment,205.0,Joseph,100,4.5,"['4 guests', 'Studio', '2 beds', '1 bath', '\U000f0004\n126 Reviews', '\U000f0019\nVerified']",4.0,0.5,2.0,1.0
217,1210,100110,Manhattan,"Sunny 1 Bedroom Apt, Lower East Side, Manhattan",Private room in apartment,140.0,Lilly,70,4.5,"['3 guests', '1 bedroom', '1 bed', '1 private bath', '\U000f0004\n78 Reviews', '\U000f0019\nVerified']",3.0,1.0,1.0,1.0
218,1211,100111,Manhattan,Union Square East,Entire apartment,91.0,Stanton St,36,4.0,"['4 guests', '1 bedroom', '2 beds', '1 bath', '\U000f0004\n37 Reviews', '\U000f0019\nVerified']",4.0,1.0,2.0,1.0
